startSeconds,endSeconds,isTargetChild
4094.46,4095.46,True
4097.0,4098.44,False
4099.38,4100.45,True
4108.96,4109.97,True
4109.97,4110.73,True
4111.75,4112.94,True
4114.23,4115.65,True
4117.04,4120.48,True
4122.07,4123.43,True
4124.58,4125.23,True
4146.28,4148.25,True
4149.13,4150.19,True
4152.72,4155.18,False
4155.18,4155.98,True
4155.98,4168.68,True
4169.48,4171.43,True
4172.32,4178.25,True
4179.05,4186.22,True
4186.22,4187.3,False
4189.15,4190.94,True
4577.48,4578.58,False
4663.69,4664.3,False
5332.16,5332.76,False
5566.14,5566.81,False
5568.63,5569.28,False
5951.88,5952.51,False
6061.05,6061.71,False
6117.21,6117.82,True
6172.16,6172.99,False
6175.44,6176.22,False
6185.0,6185.82,False
6206.36,6207.3,False
6399.39,6399.99,True
6426.27,6426.88,True
6464.67,6465.48,False
6492.68,6493.28,True
6499.84,6500.45,False
6554.3,6554.94,False
6602.78,6603.43,False
6671.07,6672.07,False
6680.12,6680.72,False
6725.84,6726.99,False
6857.99,6858.63,False
6861.53,6862.13,False
7010.52,7011.12,False
7575.69,7576.68,False
7875.41,7876.21,False
7876.21,7878.8,False
7880.09,7880.72,False
8049.0,8049.6,False
8294.98,8295.78,False
9168.07,9168.67,True
9273.53,9274.13,False
9288.99,9289.59,False
9291.97,9292.57,False
9302.85,9303.45,False
9317.65,9318.27,False
9334.27,9334.87,False
9337.64,9338.24,False
9343.36,9344.11,False
9345.33,9345.93,False
9348.37,9349.53,False
9351.62,9352.24,False
9354.42,9355.43,False
9356.26,9357.03,False
9357.84,9358.44,False
9382.01,9382.61,False
9409.61,9410.21,False
9412.56,9413.19,False
9439.02,9440.03,False
9457.95,9458.55,False
9464.6,9465.22,False
9475.03,9475.63,False
9477.85,9478.45,False
9501.56,9502.18,False
9506.25,9507.32,False
9512.81,9513.47,False
9517.96,9519.03,False
9526.1,9527.1,False
9530.85,9533.16,False
9537.53,9538.13,False
9538.13,9539.3,False
9541.96,9542.67,False
9545.82,9546.47,False
9549.21,9549.91,True
9551.0,9552.0,False
9552.0,9552.69,True
9581.81,9583.22,False
9583.22,9584.01,True
9585.03,9585.71,True
9586.68,9587.74,False
9591.05,9591.66,False
9592.46,9593.06,True
9649.65,9651.84,False
9660.28,9661.57,False
9673.3,9674.1,False
9691.88,9692.87,False
9694.36,9695.56,False
9696.7,9697.5,False
9759.1,9759.82,False
9761.72,9763.14,False
9771.38,9772.38,False
9782.91,9783.53,False
9785.27,9785.87,False
9793.1,9793.7,False
9794.55,9795.43,False
9798.72,9799.4,False
9799.4,9800.4,True
9801.66,9802.26,False
9803.06,9810.56,False
9811.41,9812.42,False
9813.27,9814.27,False
9815.43,9816.7,False
9816.7,9818.62,False
9819.97,9820.72,False
9837.62,9839.39,True
9839.39,9840.51,False
9849.34,9850.56,False
9850.56,9851.19,False
9857.14,9857.74,False
9879.08,9879.86,False
9880.66,9881.5,False
9883.36,9883.96,False
9890.06,9891.7,False
9892.5,9893.1,True
9893.9,9894.79,True
9894.79,9895.93,True
9896.85,9897.95,True
9898.76,9899.36,True
9901.14,9901.74,True
9903.25,9903.93,True
9905.51,9906.11,True
9907.5,9908.1,False
9912.29,9913.86,True
9915.63,9919.1,False
9928.21,9928.95,False
9928.95,9930.4,False
9930.4,9931.12,False
9932.93,9933.58,False
9939.63,9940.23,False
9940.23,9941.25,False
9941.25,9941.87,False
9941.87,9942.88,False
9942.88,9944.06,False
9947.03,9947.63,False
9950.53,9952.15,False
9952.95,9954.04,False
9954.84,9956.14,False
9957.19,9959.18,False
9984.57,9985.57,False
9997.34,9997.94,False
10009.89,10010.87,False
10014.27,10014.89,False
10014.89,10016.31,False
10017.16,10018.61,False
10018.61,10019.34,False
10021.19,10022.59,False
10023.51,10024.83,False
10035.33,10036.43,False
10037.91,10038.87,False
10091.89,10092.89,False
10092.89,10093.76,False
10095.05,10095.82,False
10098.81,10099.42,False
10115.27,10116.13,False
10116.93,10117.53,False
10117.53,10118.8,False
10134.47,10135.48,True
10137.42,10138.02,True
10139.58,10140.18,False
10140.99,10142.04,True
10143.76,10146.2,False
10147.0,10147.61,False
10152.12,10152.88,False
10153.68,10154.33,False
10159.45,10160.06,False
10161.85,10162.98,False
10170.06,10170.77,False
10174.05,10174.68,False
10177.15,10178.1,False
10180.3,10180.91,False
10184.24,10185.01,False
10186.34,10186.94,False
10187.74,10188.54,False
10189.88,10190.74,False
10191.79,10193.28,False
10194.09,10194.72,False
10195.52,10197.56,False
10198.36,10200.15,False
10202.24,10202.85,False
10210.26,10210.97,False
10211.78,10212.43,False
10218.15,10218.75,False
10224.63,10225.26,False
10226.68,10227.28,False
10228.23,10229.52,False
10232.95,10233.8,False
10235.07,10235.68,False
10236.6,10237.52,False
10238.59,10239.19,False
10240.03,10241.77,False
10244.63,10245.23,False
10252.25,10253.05,False
10254.64,10256.39,False
10258.54,10260.26,False
10265.55,10266.56,False
10277.47,10278.07,False
10285.45,10286.16,False
10295.01,10295.69,False
10304.44,10305.04,False
10308.98,10309.7,False
10320.82,10321.44,False
10329.36,10330.46,False
10341.52,10342.12,False
10345.54,10346.14,False
10361.0,10361.8,False
10367.26,10368.28,False
10370.89,10371.49,False
10376.62,10377.27,False
10381.0,10381.8,False
10383.06,10384.04,False
10385.31,10386.25,False
10387.27,10388.06,False
10388.86,10392.3,False
10393.1,10394.11,False
10394.91,10395.51,False
10396.54,10397.14,False
10398.25,10399.6,False
10400.63,10401.92,False
10403.25,10405.33,False
10406.21,10407.13,False
10408.18,10408.86,False
10411.96,10412.58,False
10421.98,10422.58,False
10423.55,10424.18,False
10425.28,10427.38,False
10430.91,10431.55,False
10437.47,10438.11,False
10444.62,10446.02,False
10859.8,10860.58,False
12207.38,12208.06,False
12226.67,12227.61,True
12233.52,12234.12,True
12236.18,12237.91,True
12239.42,12240.05,False
12240.05,12241.05,False
12245.11,12245.8,False
12551.85,12552.87,False
12803.06,12804.29,True
12804.29,12805.29,False
12896.91,12897.51,False
12945.43,12946.12,False
12949.11,12949.82,False
12958.24,12959.27,False
12959.27,12959.87,False
12998.42,12999.96,False
13001.07,13001.73,False
13004.0,13004.62,False
13039.06,13039.82,False
13065.54,13066.74,False
13066.74,13067.37,False
13071.56,13072.23,False
13078.33,13078.93,False
13079.93,13080.56,False
13154.35,13154.95,True
13156.09,13156.69,True
13157.57,13158.87,True
13162.13,13162.74,True
13163.54,13164.14,False
13166.09,13166.9,False
13254.39,13254.99,False
13257.68,13258.86,False
13259.85,13260.65,False
13437.19,13437.89,False
13455.65,13456.65,False
13463.27,13464.07,True
13464.07,13465.04,True
13476.46,13477.29,True
13631.53,13632.33,True
13697.16,13697.76,False
13842.5,13844.06,False
13853.63,13854.56,True
13855.69,13857.37,True
13859.44,13860.94,False
13864.16,13865.68,False
13875.53,13876.23,False
13893.68,13894.28,False
13914.54,13915.14,False
14003.63,14004.23,False
14014.13,14014.93,False
14019.57,14020.17,True
14021.37,14023.38,True
14024.18,14025.52,True
14026.32,14026.92,False
14032.58,14034.0,False
14034.0,14035.49,False
14035.49,14036.52,False
14036.52,14037.39,False
14037.39,14038.53,False
14038.53,14039.13,False
14046.78,14049.34,True
14050.94,14054.99,True
14066.36,14066.96,True
14068.18,14069.16,True
14120.38,14121.4,False
14199.72,14200.32,False
14265.78,14266.42,False
14269.93,14270.53,False
14280.23,14280.93,False
14413.03,14413.77,False
14460.77,14461.67,True
14461.67,14462.57,True
14462.57,14463.24,True
14496.65,14498.21,True
14500.42,14501.86,True
14519.28,14519.88,True
14521.34,14522.35,True
14523.15,14524.22,False
14525.02,14525.62,True
14543.01,14543.81,False
14543.81,14544.41,True
14545.49,14546.14,False
14546.14,14546.96,False
14546.96,14547.58,True
14549.26,14550.21,True
14553.84,14555.12,True
14555.12,14556.08,True
14556.08,14557.18,True
14558.95,14559.75,False
14561.29,14562.9,False
14563.8,14564.4,True
14569.62,14570.22,True
14575.21,14576.6,True
14577.41,14578.02,True
14578.82,14580.29,True
14663.22,14663.9,False
16159.16,16159.77,False
16184.88,16186.32,True
16187.12,16187.72,True
16188.77,16189.43,True
16190.45,16191.56,True
16191.56,16193.15,True
16193.15,16194.21,True
16194.21,16195.9,True
16195.9,16197.74,True
16197.74,16198.36,True
16198.36,16199.16,True
16199.16,16199.8,True
16199.8,16201.23,False
16201.23,16201.83,True
16202.63,16203.23,True
16210.55,16211.47,True
16212.27,16213.44,False
16214.46,16215.2,False
16904.61,16905.21,False
17139.77,17140.37,False
17561.97,17562.97,False
17710.79,17712.26,False
17870.09,17870.69,False
17927.04,17928.04,False
17940.18,17941.01,False
17960.41,17961.01,False
17961.81,17962.63,False
17964.17,17964.79,False
17965.71,17966.32,False
17968.71,17969.31,False
18488.46,18489.38,False
18508.24,18508.9,False
18520.52,18521.26,False
18538.4,18539.0,False
18576.17,18577.1,True
18596.56,18597.16,True
18864.21,18864.95,True
18874.72,18875.4,True
18884.19,18889.12,True
18889.92,18892.06,False
18893.25,18902.34,False
18902.34,18903.16,True
18903.16,18903.87,True
18903.87,18904.67,True
18904.67,18912.87,True
18913.68,18916.54,False
18922.14,18924.06,True
18925.88,18928.57,False
18929.43,18930.06,False
18931.27,18933.26,True
18934.06,18935.61,False
18936.94,18937.71,True
18938.63,18941.87,False
18942.87,18949.6,False
18949.6,18950.6,False
18951.55,18953.46,False
18955.25,18955.87,False
18956.68,18957.56,False
18962.85,18963.45,False
18964.27,18965.26,False
18965.26,18966.33,False
18968.14,18968.81,False
18969.65,18971.27,True
18972.37,18975.73,False
18977.22,18977.82,True
18978.62,18980.4,False
18983.11,18984.19,False
18984.19,18984.94,True
18988.99,18990.02,False
18990.02,18991.25,False
18992.3,18993.1,False
18993.1,18993.79,False
18997.19,18997.79,True
18998.59,19001.06,True
19001.06,19001.97,True
19001.97,19006.19,False
19007.0,19008.27,False
19009.16,19011.2,False
19012.0,19012.7,True
19014.25,19014.91,True
19019.72,19022.28,False
19023.08,19025.76,True
19037.69,19038.54,True
19045.79,19046.49,True
19047.78,19048.43,False
19094.75,19096.12,False
19098.33,19098.93,False
19109.5,19110.1,False
19110.1,19111.1,False
19111.1,19112.73,False
19112.73,19114.2,False
19118.07,19119.13,False
19132.51,19133.2,False
19135.09,19135.69,False
19137.25,19137.91,False
19139.88,19142.25,False
19143.23,19144.34,True
19146.02,19147.34,False
19148.15,19149.05,False
19319.75,19322.32,False
19323.42,19324.17,False
19325.3,19326.0,False
19326.8,19329.04,False
19330.07,19330.76,False
19334.6,19335.78,False
19335.78,19337.46,False
19338.94,19339.73,True
19345.92,19347.16,False
19353.66,19354.26,False
19355.53,19356.53,False
19358.4,19360.18,False
19361.07,19363.51,False
19364.76,19366.84,False
19369.63,19375.34,False
19376.14,19376.87,False
19377.96,19383.41,False
19384.32,19385.36,False
19385.36,19385.96,False
19385.96,19386.96,False
19397.71,19398.41,False
19404.28,19408.55,False
19409.44,19410.37,False
19411.18,19412.21,False
19413.18,19419.75,False
19419.75,19420.75,False
19420.75,19421.35,False
19423.89,19426.76,False
19440.78,19441.85,False
19442.66,19443.53,False
19444.47,19446.25,False
19455.88,19458.3,False
19458.3,19459.36,False
19461.56,19462.23,False
19489.03,19490.11,False
19569.28,19570.65,False
19574.94,19575.67,False
19575.67,19576.67,False
19576.67,19577.27,False
19578.34,19579.09,False
19579.09,19580.8,False
19610.98,19611.86,True
19612.95,19613.55,False
19626.84,19627.44,False
19631.63,19632.76,False
19633.56,19636.39,False
19636.39,19637.19,False
19637.19,19639.56,False
19639.56,19640.99,False
19644.04,19645.06,False
19651.85,19653.15,False
19655.76,19665.71,True
19667.23,19668.98,False
19670.13,19671.93,False
19673.46,19675.34,False
19694.38,19695.58,False
19703.51,19704.37,False
19707.9,19709.38,False
19715.02,19716.21,False
19716.21,19717.21,True
19717.21,19717.81,False
19724.8,19725.49,False
19726.47,19727.07,False
19730.09,19733.59,False
19736.56,19737.22,True
19738.19,19738.79,False
19739.59,19741.39,False
19741.39,19743.05,False
19743.05,19743.8,False
19756.74,19757.94,False
19757.94,19758.55,False
19763.08,19763.73,False
19769.59,19771.1,False
19834.95,19836.14,False
19936.09,19936.92,False
20051.1,20051.83,False
20273.31,20273.98,False
20317.12,20318.06,False
20328.55,20329.58,False
20474.6,20476.49,False
20625.45,20626.05,False
20629.49,20630.09,True
20636.74,20637.34,False
20665.32,20665.92,True
20674.81,20675.42,False
20808.63,20809.5,False
20810.37,20810.99,False
20853.79,20855.11,True
20891.91,20892.66,False
20908.56,20909.83,False
20937.44,20938.04,False
20950.88,20951.67,False
20961.94,20962.75,False
20966.55,20967.15,False
20968.62,20969.22,False
20986.46,20987.14,False
21023.66,21024.31,False
21033.25,21033.85,True
21292.0,21292.72,False
21294.09,21294.83,False
21312.19,21312.79,False
21314.0,21315.0,False
21336.54,21337.19,False
21343.67,21344.84,False
21346.19,21346.91,False
21350.27,21352.65,False
21362.54,21363.15,False
21369.53,21370.22,False
21377.49,21378.39,False
21395.18,21395.78,False
21400.06,21400.68,False
21401.61,21402.53,False
21417.37,21418.43,False
21421.19,21421.79,False
21424.27,21425.19,False
21441.79,21442.67,False
21448.98,21449.92,False
21451.09,21451.7,False
21458.08,21458.85,False
21498.17,21498.77,False
21506.55,21507.15,True
21514.78,21515.53,True
21524.53,21525.14,False
21526.83,21527.51,False
21528.93,21529.73,False
21530.54,21531.53,False
21532.9,21533.5,False
21535.1,21535.7,False
21537.25,21538.14,True
21539.94,21541.35,False
21544.73,21545.33,False
21549.89,21550.98,False
21561.59,21562.19,False
21563.08,21563.69,True
21566.79,21568.43,False
21569.62,21571.01,False
21571.84,21574.59,False
21575.83,21579.35,False
21580.18,21580.96,False
21583.64,21584.28,False
21585.11,21588.11,False
21589.33,21590.07,False
21591.77,21593.03,False
21594.57,21598.1,False
21598.9,21599.5,False
21606.07,21608.84,False
21610.75,21611.43,False
21614.03,21614.78,False
21616.05,21617.28,False
21618.08,21621.43,False
21622.23,21622.83,False
21624.28,21625.68,False
21626.75,21627.44,False
21628.41,21629.33,False
21630.53,21631.13,False
21632.5,21633.65,False
21633.65,21634.77,False
21634.77,21636.59,False
21638.55,21639.55,False
21660.74,21661.34,False
21662.14,21662.85,False
21670.25,21671.12,False
21676.87,21677.57,False
21678.48,21679.87,False
21690.57,21691.17,False
21692.89,21693.53,False
21695.56,21696.75,False
21697.6,21698.42,False
21718.2,21718.8,False
21723.69,21724.29,False
21765.91,21767.81,False
21767.81,21768.77,False
21771.42,21773.44,False
21776.15,21779.34,False
21780.37,21781.3,False
21781.3,21782.1,False
21784.79,21786.16,False
21790.15,21790.75,False
21790.75,21791.55,False
21794.19,21795.71,False
21796.6,21801.83,False
21802.75,21806.66,False
21807.92,21808.71,False
21809.78,21816.66,False
21817.96,21818.65,False
21819.49,21827.05,False
21828.64,21829.38,False
21840.04,21840.67,False
21841.97,21842.61,False
21844.03,21844.79,False
21845.92,21846.9,False
21879.0,21879.6,False
21898.32,21899.0,False
21899.0,21900.0,False
21979.78,21980.38,False
21981.31,21981.91,False
22005.44,22006.68,False
22006.68,22007.33,False
22013.61,22014.57,False
22019.92,22020.56,False
22023.24,22026.43,False
22027.24,22027.86,False
22028.66,22033.25,False
22034.23,22034.89,False
22035.7,22037.41,False
22044.2,22046.63,False
22046.63,22047.9,False
22047.9,22049.03,False
22050.1,22051.78,False
22054.53,22055.34,False
22055.34,22056.59,False
22059.28,22061.49,False
22063.41,22064.02,False
22065.0,22065.6,False
22066.4,22068.54,True
22069.34,22076.72,True
22077.86,22078.46,False
22079.26,22079.95,True
22080.94,22081.54,False
22083.19,22084.61,True
22086.63,22087.35,False
22088.3,22089.0,True
22090.29,22091.92,True
22092.75,22094.71,True
22095.69,22098.62,True
22099.43,22106.73,True
22107.55,22110.15,False
22113.25,22115.83,True
22126.47,22127.63,True
22131.21,22131.81,False
22134.45,22136.54,False
22137.54,22139.88,True
22139.88,22140.68,True
22140.68,22143.61,False
22145.41,22148.71,False
22160.42,22161.66,True
22162.47,22166.86,True
22167.69,22178.14,False
22179.04,22181.36,True
22182.4,22183.17,False
22184.04,22184.65,False
22185.65,22188.22,False
22188.22,22189.02,True
22189.02,22192.25,True
22193.56,22195.18,True
22199.84,22200.73,False
22201.59,22202.25,False
22204.23,22205.36,False
22206.26,22206.96,True
22207.76,22209.92,False
22209.92,22211.34,False
22211.34,22211.97,True
22258.41,22261.04,True
22293.66,22294.26,True
22295.4,22296.0,True
22302.92,22303.52,True
22307.89,22308.49,True
22396.93,22397.53,False
22473.32,22473.92,False
22481.26,22481.86,True
22486.51,22488.6,False
22495.98,22497.21,False
22498.02,22499.6,False
22500.41,22501.49,False
22502.29,22504.17,False
22505.69,22506.29,False
22510.21,22511.09,True
22513.6,22514.2,False
22517.92,22519.44,False
22534.25,22534.85,False
22548.15,22548.75,False
22549.55,22552.35,True
22558.31,22559.47,False
22560.28,22563.46,False
22564.87,22565.8,False
22565.8,22567.3,False
22567.3,22568.34,False
22591.93,22593.67,True
22594.51,22595.88,False
22597.02,22598.11,True
22598.91,22599.51,True
22602.13,22602.73,True
22603.54,22604.17,True
22604.17,22605.17,True
22605.17,22605.77,True
22606.62,22608.14,True
22608.14,22609.14,False
22609.14,22610.04,False
22611.96,22613.03,False
22614.35,22617.22,False
22619.22,22620.66,False
22621.87,22624.43,False
22627.48,22628.11,False
22629.11,22630.6,False
22630.6,22631.72,False
22633.67,22634.27,False
22635.37,22636.37,False
22636.37,22637.2,False
22638.64,22642.37,False
22643.22,22644.41,True
22645.39,22646.68,False
22647.48,22649.67,False
22651.2,22652.09,True
22653.24,22653.84,False
22654.64,22657.29,False
22658.18,22659.45,False
22660.28,22661.24,False
22662.59,22663.49,False
22664.3,22665.47,False
22666.73,22669.32,False
22670.53,22672.56,True
22673.36,22674.61,False
22678.16,22679.1,True
22679.9,22681.16,False
22681.99,22682.59,False
22683.41,22684.02,False
22686.51,22687.11,False
22688.38,22689.74,False
22690.59,22691.84,False
22692.64,22693.82,True
22694.64,22695.85,False
22695.85,22696.85,False
22699.47,22700.09,False
22705.93,22710.12,True
22710.92,22716.43,True
22717.23,22718.23,False
22719.79,22720.39,False
22742.5,22743.44,False
22744.35,22745.29,True
22746.68,22747.63,True
22748.43,22749.03,True
22751.08,22751.68,False
22755.63,22758.28,False
22759.1,22759.97,False
22759.97,22760.97,False
22762.34,22764.21,False
22765.61,22770.11,False
22770.91,22775.64,True
22776.44,22778.95,True
22780.09,22782.65,False
22783.72,22784.68,False
22785.51,22786.35,True
22786.35,22787.93,True
22921.27,22921.94,False
22947.6,22948.2,False
22960.93,22961.74,False
23542.61,23543.21,False
23553.39,23553.99,False
23578.99,23580.12,False
23601.05,23601.65,False
23618.1,23618.7,True
23620.81,23621.79,True
23624.21,23625.53,True
23625.53,23626.37,True
23627.69,23629.33,False
23630.22,23634.26,False
23635.45,23637.0,True
23639.93,23645.8,True
23645.8,23647.37,True
23647.37,23654.23,True
23682.36,23682.96,True
23730.56,23731.16,True
23741.37,23742.04,False
23742.04,23742.84,False
23742.84,23743.44,False
23745.12,23746.09,True
23746.92,23747.92,False
23748.77,23749.46,True
23750.62,23751.74,True
23753.61,23756.45,False
23762.83,23763.43,True
23766.21,23767.83,True
23769.16,23770.8,False
23776.66,23777.27,True
23779.13,23780.35,False
23781.16,23781.79,False
23783.45,23785.06,False
23949.78,23950.41,False
23954.0,23954.84,True
23955.76,23958.89,True
23959.69,23961.01,True
23961.81,23973.7,True
23990.21,23990.81,False
23992.48,23993.14,False
24001.36,24002.16,True
24004.17,24011.23,False
24059.62,24061.02,True
24067.0,24067.6,True
24068.47,24069.07,True
24070.08,24070.8,False
24073.24,24073.84,False
24079.93,24081.28,True
24082.94,24089.17,False
24090.16,24094.12,False
24094.92,24095.52,False
24096.34,24097.53,False
24098.42,24100.11,False
24102.36,24102.99,False
24103.79,24104.79,False
24107.8,24108.46,False
24145.28,24146.84,False
24148.06,24149.21,False
24156.27,24156.93,False
24158.64,24159.25,False
24162.73,24163.37,False
24165.42,24166.03,False
24169.0,24169.6,False
24170.4,24171.08,False
24174.75,24175.38,False
24176.34,24176.94,False
24177.76,24178.97,False
24180.46,24184.43,False
24185.24,24185.84,False
24188.07,24188.67,False
24189.87,24190.48,False
24191.6,24192.2,False
24232.94,24233.54,False
24254.84,24256.18,False
24260.17,24260.77,False
24274.47,24276.34,False
24278.73,24279.33,False
24280.13,24280.73,False
24303.97,24304.69,False
24305.49,24306.99,False
24308.0,24308.69,False
24310.99,24313.22,False
24314.02,24314.87,False
24314.87,24315.92,False
24316.88,24318.16,False
24319.13,24320.43,False
24321.24,24324.12,False
24326.88,24327.49,False
24328.86,24329.46,False
24329.46,24330.26,True
24342.1,24343.48,False
24344.52,24345.25,False
24346.22,24346.82,False
24347.62,24350.09,False
24358.86,24359.47,False
24361.26,24361.86,False
24789.18,24789.78,False
24790.8,24792.12,False
24801.39,24802.19,False
24802.19,24802.79,True
24818.17,24818.89,True
24890.61,24891.23,False
24892.29,24892.91,False
24901.77,24902.68,False
24911.62,24912.63,False
24913.43,24914.1,False
24921.25,24922.98,False
24923.79,24924.48,False
24934.99,24936.47,False
24944.81,24947.02,False
24951.63,24952.85,False
24954.0,24954.62,False
24955.42,24956.19,False
24957.18,24959.13,False
24966.55,24967.25,False
24968.54,24969.14,False
24971.89,24972.5,False
24973.5,24974.31,False
24974.31,24975.47,False
25186.31,25186.99,False
25250.36,25250.98,False
25330.38,25331.05,False
25335.77,25336.37,False
25343.59,25345.72,False
25349.18,25349.98,False
25349.98,25350.58,False
25352.29,25352.89,False
25353.81,25354.41,False
25363.23,25363.83,False
25365.58,25366.38,False
25372.8,25373.4,False
25374.58,25375.18,False
25379.87,25380.58,False
25384.6,25385.2,False
25386.13,25387.11,False
25388.73,25389.95,False
25389.95,25391.16,False
25400.22,25400.98,False
25401.78,25402.49,False
25421.0,25422.43,False
25456.28,25456.88,False
25471.15,25471.96,False
25629.66,25630.43,True
25758.75,25759.35,False
25765.31,25765.91,False
26054.52,26055.14,False
26152.91,26153.76,False
26190.38,26191.04,False
26211.08,26211.68,False
26214.55,26215.15,False
26233.32,26234.82,False
26253.72,26254.81,False
26325.4,26326.25,False
26366.4,26367.4,True
26519.61,26520.68,False
26576.65,26577.36,False
26583.49,26585.26,False
26590.48,26591.66,False
26591.66,26594.53,False
26601.24,26601.84,False
26605.68,26606.28,False
26607.18,26607.83,False
26610.95,26613.06,False
26616.85,26620.85,False
26621.65,26622.79,False
26622.79,26623.46,False
26624.33,26625.99,False
26630.07,26631.25,False
26632.2,26634.36,False
26639.76,26641.47,False
26641.47,26642.4,True
26643.22,26643.86,False
26647.23,26647.83,False
26656.16,26659.81,False
26665.5,26666.1,False
26667.14,26667.83,False
26667.83,26669.25,False
26673.58,26674.58,False
26681.15,26682.43,False
26687.51,26688.37,True
26690.33,26692.93,False
26693.73,26696.22,False
26699.56,26700.58,False
26700.58,26701.37,False
26719.14,26720.14,False
26724.18,26724.79,False
26726.56,26727.77,False
26731.06,26731.93,False
26731.93,26732.81,False
26737.04,26738.39,False
26740.04,26740.8,False
26743.15,26743.76,False
26753.96,26754.79,False
26755.61,26756.31,False
26763.41,26765.49,False
26766.56,26767.51,False
26773.11,26774.06,False
26781.56,26783.46,False
26787.2,26787.8,False
26788.78,26789.46,False
26795.87,26796.55,False
26799.81,26800.87,False
26809.13,26811.08,False
26812.9,26813.5,False
26817.38,26818.38,False
26820.62,26821.63,False
26837.28,26837.9,False
26844.36,26845.76,False
26846.56,26847.77,False
26858.77,26859.77,False
26875.03,26876.11,False
26877.85,26878.45,False
26896.78,26897.5,False
26906.72,26907.82,False
26925.22,26926.4,True
26932.56,26933.26,False
26938.91,26939.91,True
26945.1,26946.25,False
26947.15,26950.28,False
26951.1,26952.14,False
26953.6,26954.35,True
26957.36,26961.08,True
26961.89,26964.99,True
26966.14,26968.8,True
26968.8,26969.83,True
26969.83,26973.66,True
26975.84,26978.36,True
26979.61,26982.96,True
26984.55,26985.38,True
26987.08,26994.55,True
26995.43,26996.05,True
27001.62,27005.39,True
27013.88,27014.48,True
27018.78,27020.56,True
27023.16,27024.03,False
27033.49,27034.09,True
27035.15,27036.12,True
27039.32,27040.84,True
27042.34,27043.02,True
27043.82,27045.56,True
27048.52,27050.06,True
27052.74,27053.87,False
27066.34,27068.06,True
27076.24,27077.35,True
27079.36,27079.97,True
27088.05,27088.66,False
27088.66,27089.46,False
27091.52,27092.61,True
27093.98,27094.58,True
27102.89,27103.49,True
27105.25,27107.05,True
27109.58,27110.18,True
27184.29,27184.89,False
27472.32,27473.13,False
27570.49,27571.09,False
27615.66,27617.13,False
27624.9,27626.15,False
27627.08,27627.69,False
27633.09,27633.8,False
27634.73,27635.46,False
27636.29,27637.56,False
27638.5,27639.68,False
27640.5,27641.64,False
27642.64,27644.86,False
27646.3,27646.9,False
27648.28,27648.89,False
27650.03,27657.33,False
27672.43,27673.11,False
27686.61,27687.7,False
27689.5,27690.12,False
27693.16,27694.35,False
27717.17,27718.0,False
27728.41,27729.42,False
27730.22,27730.82,False
27731.62,27733.04,False
27736.78,27737.82,False
27739.06,27741.28,False
27743.82,27744.78,False
27757.67,27758.27,False
27759.07,27760.23,False
27884.07,27884.93,False
27894.08,27895.51,False
27896.51,27897.56,False
27899.47,27901.84,True
27902.64,27903.24,False
27904.41,27905.01,False
27905.01,27905.81,False
27916.64,27917.24,True
27918.13,27918.79,True
27920.16,27920.76,False
27923.8,27934.31,True
27935.12,27938.36,True
27939.51,27940.64,False
27942.26,27943.2,False
27945.29,27946.19,False
