startSeconds,endSeconds,targetChildProminence
616.39,617.0,3
623.46,624.06,3
624.86,628.08,3
634.92,635.89,2
636.69,637.58,3
639.42,642.65,3
643.45,646.0,3
647.34,649.44,2
650.24,651.06,2
652.31,654.54,3
655.48,657.69,2
658.67,659.27,3
663.71,667.43,2
668.28,670.69,3
673.17,676.63,3
684.45,685.6,2
686.4,687.14,2
689.66,691.95,3
695.32,697.68,3
699.09,700.14,3
701.13,706.08,3
706.89,709.28,2
714.78,718.05,2
718.85,723.67,3
725.74,727.05,2
728.2,729.53,3
729.53,730.33,3
730.33,730.93,2
731.73,732.34,3
738.27,739.03,2
760.64,764.22,3
1001.83,1002.6,2
1407.86,1408.46,3
1409.53,1410.37,2
1444.62,1445.22,2
1483.04,1483.64,3
1493.25,1493.88,2
1498.15,1498.76,3
1508.16,1509.04,2
1509.9,1510.55,3
1521.3,1521.96,3
1522.76,1523.5,2
1593.64,1595.14,3
1624.36,1624.98,3
1631.06,1631.78,3
1643.87,1645.43,2
1648.56,1649.16,3
1650.7,1651.3,3
1655.42,1656.15,2
1697.66,1700.49,3
1700.49,1701.49,2
1714.1,1714.9,2
1717.64,1719.33,3
1734.16,1735.57,2
1738.09,1738.69,2
1818.26,1819.69,2
1823.41,1824.11,2
1842.67,1843.37,2
1851.73,1853.28,2
1853.28,1854.3,2
1882.9,1883.5,2
1884.3,1884.9,2
1891.11,1891.74,2
1893.7,1895.08,2
1895.95,1896.75,2
1899.4,1901.94,3
1901.94,1903.46,3
1903.46,1904.55,3
1907.98,1909.26,3
1914.74,1915.34,2
1916.78,1917.79,3
1917.79,1920.28,2
1922.53,1925.97,2
1928.74,1929.41,3
1931.08,1932.23,3
1943.75,1945.16,3
2020.24,2021.01,3
2069.31,2069.91,2
2104.09,2104.82,2
2242.31,2242.93,3
2264.98,2265.58,3
2383.92,2384.86,3
2386.01,2387.05,3
2388.36,2388.96,4
2408.41,2409.49,4
2409.49,2410.49,3
2411.29,2411.89,2
2594.56,2595.27,3
2614.63,2617.2,2
2717.99,2718.7,3
2720.56,2721.18,2
2730.15,2730.75,3
2995.66,2996.27,4
2997.38,2998.03,3
3003.71,3004.31,4
3022.93,3023.53,4
3028.37,3029.37,4
3030.24,3032.38,2
3035.07,3036.58,4
3037.99,3038.87,3
3039.84,3042.62,3
3049.16,3050.98,3
3052.11,3053.27,3
3053.27,3054.3,2
3055.22,3057.51,2
3057.51,3058.35,2
3058.35,3059.84,3
3065.86,3066.78,3
3067.58,3068.18,2
3068.98,3072.91,2
3073.91,3074.79,3
3088.14,3089.2,3
3110.99,3111.59,2
3114.05,3114.65,3
3115.45,3116.05,3
3123.93,3124.53,3
3125.73,3126.41,3
3141.99,3142.69,3
3144.25,3144.9,3
3145.72,3146.36,3
3150.73,3151.39,3
3152.19,3153.48,3
3154.43,3155.11,2
3162.62,3163.42,3
3163.42,3165.07,3
3165.9,3167.12,2
3169.81,3170.88,3
3175.54,3176.14,2
3180.25,3180.95,3
3190.97,3192.73,2
3219.05,3221.28,3
3227.36,3228.54,2
3229.7,3230.32,3
3231.13,3234.28,2
3235.12,3236.46,3
3237.26,3240.23,2
3242.53,3243.16,3
3244.12,3244.76,2
3249.78,3251.22,3
3252.28,3253.74,2
3258.27,3259.49,3
3260.29,3261.88,2
3265.14,3267.88,2
3267.88,3268.68,2
3268.68,3270.66,3
3271.46,3272.85,2
3287.5,3288.1,2
3329.52,3330.13,2
3364.54,3366.12,2
3823.33,3823.93,2
3924.16,3925.31,2
3941.87,3942.47,3
3958.5,3960.62,2
3975.05,3978.02,3
3979.46,3981.94,3
3982.74,3986.95,2
3989.39,3990.82,3
3991.62,3992.79,2
4002.72,4003.33,3
4004.42,4006.64,3
4006.64,4007.66,2
4007.66,4008.3,2
4012.03,4012.64,2
4042.39,4042.99,2
4082.38,4084.14,2
4086.28,4086.88,2
4087.85,4089.13,3
4093.05,4093.89,3
4100.73,4101.33,3
4121.65,4122.26,2
4123.07,4123.67,2
4125.43,4127.0,2
4177.31,4178.09,2
4189.71,4191.9,2
4195.3,4196.1,3
4196.9,4197.5,3
4199.05,4199.7,3
4207.21,4208.41,3
4209.85,4210.45,3
4300.12,4300.72,3
4311.15,4311.75,3
4319.52,4320.55,3
4339.63,4340.24,3
4352.13,4353.06,3
4376.41,4377.01,2
4425.1,4425.7,2
4428.73,4429.33,2
4457.63,4459.03,3
4467.89,4468.98,2
4483.58,4484.43,2
4507.11,4507.98,2
4507.98,4510.22,3
4511.37,4512.96,3
4515.03,4515.83,3
4534.25,4534.85,2
4547.72,4548.32,3
4616.79,4618.23,2
4672.38,4672.98,3
4714.16,4714.76,2
4768.68,4769.63,2
4780.89,4782.75,2
4801.51,4802.11,2
4805.37,4806.01,3
4903.71,4904.31,3
4924.53,4925.13,3
4926.64,4927.29,2
4930.19,4930.82,2
4934.21,4934.83,3
4936.69,4937.29,2
4938.22,4939.62,2
4939.62,4940.89,2
4944.24,4945.01,2
4948.81,4949.44,2
4950.26,4951.25,2
4962.83,4963.43,2
5078.88,5079.49,2
5179.01,5179.66,2
5236.91,5237.75,2
5285.08,5285.8,2
5307.23,5308.04,2
5323.27,5323.87,2
5352.72,5359.29,2
5360.26,5361.25,3
5368.68,5369.3,3
5378.29,5378.99,3
5379.79,5380.39,3
5381.75,5382.36,2
5383.79,5384.4,2
5385.34,5385.94,2
5388.54,5389.37,3
5390.44,5393.19,3
5394.11,5395.69,2
5396.76,5397.54,2
5398.34,5400.35,3
5401.15,5401.79,3
5402.59,5403.19,3
5405.48,5407.34,2
5419.27,5419.87,2
5420.96,5422.42,3
5429.02,5434.17,2
5450.82,5453.95,3
5455.54,5456.14,3
5459.64,5460.43,3
5461.23,5462.34,3
5464.35,5466.16,2
5467.1,5467.7,3
5493.25,5493.85,2
5501.86,5502.68,3
5503.76,5504.67,2
5537.0,5538.08,3
5550.95,5551.91,3
5562.17,5562.77,2
5564.87,5566.11,3
5574.18,5575.18,2
5575.99,5576.69,2
5580.79,5581.89,2
5589.73,5590.33,3
5600.46,5601.53,2
5602.43,5603.59,2
5615.26,5615.86,2
5616.95,5617.55,3
5629.83,5630.43,3
5634.98,5635.58,3
5636.99,5637.83,3
5646.7,5649.67,3
5652.16,5654.0,2
5665.05,5665.65,2
5666.45,5667.05,2
5667.85,5668.64,2
5668.64,5669.44,2
5670.57,5671.17,3
5671.97,5672.57,2
5675.76,5677.17,2
5678.01,5678.61,3
5682.75,5684.47,2
5685.46,5686.24,2
5687.04,5687.64,3
5691.32,5692.55,3
5693.35,5694.8,3
5695.6,5696.53,3
5697.36,5698.25,3
5700.27,5701.1,3
5702.04,5703.7,3
5718.84,5720.51,2
5721.9,5722.5,2
5725.13,5725.96,2
5727.57,5730.2,3
5732.64,5733.24,3
5734.07,5738.22,2
5738.22,5739.23,3
5739.23,5740.7,2
5741.79,5742.79,3
5742.79,5743.73,3
5744.69,5746.58,2
5747.41,5749.75,3
5752.95,5753.55,3
5754.35,5756.83,3
5758.58,5760.7,2
5761.54,5762.43,3
5763.23,5767.38,2
5767.38,5768.18,3
5768.18,5775.28,2
5776.32,5777.03,3
5779.31,5780.52,2
5781.33,5782.4,2
5783.24,5783.93,3
5787.71,5790.2,3
5791.1,5797.3,2
5798.9,5799.93,3
5799.93,5802.2,3
5805.94,5806.54,2
5808.36,5810.88,3
5811.76,5814.4,2
5823.04,5824.13,3
5826.4,5829.8,2
5829.8,5830.85,3
5830.85,5831.45,2
5833.51,5834.5,3
5835.42,5838.22,3
5839.29,5839.93,3
5852.29,5853.03,3
5854.1,5854.72,2
5854.72,5856.32,4
5867.97,5868.57,4
5871.37,5872.01,4
5875.44,5876.04,4
5876.04,5877.09,4
5877.09,5878.95,4
5881.42,5882.08,4
5882.08,5883.08,4
5883.08,5883.68,4
5883.68,5884.71,4
5899.85,5900.83,4
5904.79,5907.53,4
5907.53,5909.11,3
5910.91,5911.51,2
5926.31,5927.23,3
5928.12,5929.23,2
5952.48,5953.4,4
5960.0,5960.61,4
6010.41,6011.11,4
6016.45,6017.45,4
6018.3,6019.34,4
6024.51,6026.16,4
6027.58,6028.76,4
6035.94,6036.55,4
6040.94,6043.76,4
6048.97,6049.57,4
6052.58,6053.18,5
6072.23,6073.23,5
6081.37,6081.98,5
6084.57,6085.25,4
6086.5,6087.32,3
6089.93,6090.93,3
6090.93,6091.97,2
6093.75,6095.45,2
6096.4,6097.0,3
6097.88,6098.51,3
6099.31,6100.89,3
6129.02,6129.92,2
6137.99,6139.08,3
6147.58,6148.18,3
6148.98,6150.09,3
6159.72,6160.59,3
6166.84,6167.89,2
6198.26,6198.92,2
6224.31,6224.95,2
6429.17,6429.77,2
6460.72,6461.32,2
6464.24,6464.84,2
6498.28,6498.88,3
6512.45,6513.05,3
6516.4,6517.13,2
6517.93,6518.53,4
6520.32,6521.11,3
6521.11,6522.16,3
6523.34,6523.94,4
6524.74,6525.34,3
6526.33,6530.08,3
6531.08,6531.68,4
6531.68,6532.72,4
6551.61,6552.21,4
6553.25,6553.85,4
6554.74,6555.38,4
6562.81,6563.66,4
6566.03,6566.65,4
6573.94,6574.6,4
6575.42,6577.34,3
6589.69,6593.9,3
6593.9,6594.7,4
6594.7,6596.97,4
6627.89,6628.56,3
6631.06,6631.71,3
6633.74,6634.44,4
6635.25,6636.2,4
6638.23,6638.94,3
6640.03,6640.66,3
6641.46,6645.75,4
6649.58,6651.4,2
6652.26,6653.15,4
6653.95,6654.96,3
6659.07,6661.08,3
6661.88,6662.48,2
6663.28,6664.18,2
6666.09,6669.88,1
6671.14,6672.96,3
6672.96,6674.01,4
6674.01,6674.85,4
6675.94,6677.44,4
6683.91,6687.99,4
6688.8,6689.5,3
6690.3,6690.96,3
6695.65,6698.11,3
6698.91,6699.51,2
6699.51,6700.51,2
6700.51,6703.94,2
6707.05,6709.47,2
6710.98,6713.12,2
6713.12,6714.12,2
6714.12,6718.04,2
6719.11,6719.71,2
6720.51,6721.18,2
6721.98,6723.71,2
6725.37,6726.09,2
6726.94,6727.56,2
6728.36,6729.23,2
6730.07,6735.93,2
6737.56,6741.84,2
6742.88,6744.64,2
6745.44,6749.15,3
6749.95,6750.56,3
6751.36,6755.66,2
6756.48,6757.12,2
6760.58,6761.18,1
6765.82,6766.59,1
6767.89,6768.58,1
6772.27,6773.03,1
6774.04,6776.67,1
6777.47,6778.07,2
6786.79,6788.29,3
6788.29,6789.09,2
6789.09,6791.14,3
6791.94,6793.85,3
6797.09,6800.17,3
6800.97,6803.51,3
6804.34,6804.94,3
6813.52,6814.12,2
6826.55,6827.15,2
6834.1,6835.39,3
6845.36,6846.72,3
6848.24,6848.84,3
6858.22,6858.82,2
6863.86,6864.49,3
6868.25,6868.89,3
6870.62,6871.22,2
6878.61,6879.21,3
6880.16,6881.1,2
6891.76,6892.36,3
6917.97,6918.57,3
7120.89,7121.52,2
7210.22,7210.85,2
7212.12,7212.76,2
7342.16,7342.76,3
7356.33,7356.98,3
7358.39,7359.08,2
7360.97,7361.57,3
7370.4,7371.0,3
7375.11,7376.19,3
7381.22,7381.89,2
7382.69,7383.42,3
7384.46,7385.07,4
7619.66,7620.26,4
7633.67,7634.27,4
7765.28,7765.88,3
7777.56,7779.03,4
7783.38,7785.62,3
7794.31,7795.45,3
7796.25,7796.87,4
7799.82,7800.42,3
7801.74,7802.34,4
7803.14,7805.42,3
7808.48,7809.48,3
7815.53,7816.84,2
7818.07,7819.35,2
7820.16,7822.0,3
7822.0,7823.12,3
7823.12,7824.11,3
7833.21,7833.81,3
7835.66,7836.26,3
7838.85,7841.05,2
7841.85,7845.01,2
7846.56,7847.65,2
7848.45,7849.11,2
7849.93,7858.26,2
7862.71,7870.28,3
7874.19,7874.94,3
7875.74,7878.34,3
7879.14,7883.78,3
7884.58,7888.72,2
7890.96,7911.28,3
7932.86,7933.48,2
7939.8,7940.69,2
7946.12,7947.48,2
8023.73,8024.33,2
8035.88,8036.78,2
8133.67,8134.3,2
8140.07,8140.67,2
8184.71,8185.84,3
8187.25,8187.85,3
8188.91,8190.8,2
8193.02,8193.92,3
8194.92,8195.52,3
8226.0,8226.6,3
8234.43,8235.21,3
8236.34,8236.96,2
8237.92,8238.63,3
8245.66,8246.26,2
8246.26,8247.26,3
8248.26,8249.28,3
8276.4,8277.72,3
8318.96,8319.57,3
8336.52,8337.63,3
8370.18,8370.79,2
8416.82,8417.45,2
8439.92,8441.63,2
8485.78,8486.61,2
8536.27,8537.65,3
8574.31,8575.0,3
8575.8,8576.42,3
8578.48,8579.08,3
8605.94,8606.55,3
8607.4,8608.0,3
8608.0,8609.0,1
8619.1,8620.78,2
8621.58,8622.2,2
8622.2,8623.25,2
8623.25,8623.85,2
8624.9,8625.52,3
8631.67,8632.27,2
8644.45,8645.12,2
8647.83,8648.68,3
8649.68,8650.33,2
8653.53,8654.14,2
8721.29,8721.9,3
8726.76,8727.55,3
8728.35,8730.45,3
8763.25,8764.9,3
8772.09,8772.69,3
8797.71,8798.43,3
8807.86,8808.48,3
8810.09,8811.21,3
8894.82,8895.62,2
8913.81,8917.23,2
8918.1,8919.14,2
8925.78,8926.52,2
8927.39,8928.71,2
8931.68,8933.31,2
8940.27,8943.25,2
8977.38,8978.45,2
8980.02,8980.63,2
8981.97,8982.88,2
8984.24,8984.84,2
8985.71,8986.31,2
8987.34,8987.94,2
8991.77,8992.37,3
9147.34,9147.95,3
11776.97,11777.57,3
11849.62,11851.06,2
11860.06,11860.66,3
11861.55,11862.35,3
11888.21,11889.77,3
11890.57,11891.37,3
11892.73,11894.45,2
11906.04,11906.97,3
11908.19,11908.8,3
11910.11,11910.71,3
11911.51,11913.72,3
11915.09,11915.8,2
11933.83,11934.43,3
11944.04,11944.64,3
11947.22,11948.53,3
11949.34,11949.94,2
11951.06,11951.81,3
11962.0,11962.61,3
11970.49,11971.09,3
11972.31,11974.49,3
11977.44,11978.05,3
27723.35,27724.37,3
27787.78,27788.52,3
27790.32,27790.92,3
27807.75,27808.35,2
27838.89,27839.72,3
27854.31,27855.68,2
27866.97,27867.61,3
27868.61,27869.23,2
27870.8,27872.19,3
27874.53,27876.01,2
27880.06,27880.99,3
27882.07,27883.58,3
27884.77,27888.52,2
27889.37,27890.08,3
27893.45,27894.22,3
28598.78,28599.58,3
39026.19,39027.21,3
46383.97,46385.13,3
46430.77,46431.38,2
46464.64,46465.24,3
46495.6,46496.66,3
46513.2,46513.8,3
46527.89,46528.74,2
46539.91,46541.02,3
46548.66,46549.33,3
46550.27,46550.88,3
46602.5,46603.1,3
